ONS ID,ONS region ID,Constituency name,Member first name,Member surname,Member gender,Result,First party,Second party,Electorate,Valid votes,Invalid votes,Majority,Con,Lab,LD,RUK,Green,SNP,PC,DUP,SF,SDLP,UUP,APNI,All other candidates,Of which other winner,Con %,Lab %,LD %,RUK %,Green %,SNP %,PC %,DUP %,SF %,SDLP %,UUP %,APNI %,Other %,Other Win %
E14001497,E12000006,South West Norfolk,Terry,Jermy,Male,Lab gain from Con,Lab,Con,74724,44335,139,630,11217,11847,2618,9958,1838,0,0,0,0,0,0,0,6857,0,25.221477717318,26.6380357062553,5.88658542069524,22.3906102441876,4.13275172010613,0,0,0,0,0,0,0,15.4179970319737,0
E14001498,E12000009,South West Wiltshire,Andrew,Murrison,Male,Con hold,Con,Lab,73071,46168,167,3243,15617,12374,7205,7840,2243,0,0,0,0,0,0,0,889,0,33.7045430020503,26.705514190137,15.5498003668933,16.9202546670983,4.84083306355886,0,0,0,0,0,0,0,1.91863602028704,0
E14001499,E12000008,Southampton Itchen,Darren,Paffey,Male,Lab gain from Con,Lab,Con,68379,38053,124,6105,9677,15782,2684,6853,2793,0,0,0,0,0,0,0,264,0,25.3477224506902,41.3390261152003,7.03041098043325,17.9505985279095,7.31592319983236,0,0,0,0,0,0,0,0.691515834140975,0
E14001500,E12000008,Southampton Test,Satvir,Kaur,Female,Lab hold,Lab,Con,65520,35805,160,9333,6612,15945,3252,5261,3594,0,0,0,0,0,0,0,1141,0,18.3845405255109,44.3347699151953,9.04212428750174,14.6281106631447,9.99304879744196,0,0,0,0,0,0,0,3.17252884749062,0
E14001501,E12000006,Southend East and Rochford,Bayo,Alaba,Male,Lab gain from Con,Lab,Con,70217,39656,145,4027,11368,15395,2269,7214,2716,0,0,0,0,0,0,0,694,0,28.5620964297379,38.6799326650084,5.70086178739228,18.1251727343534,6.82394914700636,0,0,0,0,0,0,0,1.74367478204065,0
E14001502,E12000006,Southend West and Leigh,David,Burton-Sampson,Male,Lab gain from Con,Lab,Con,75154,46968,163,1949,14790,16739,3174,8273,3262,0,0,0,0,0,0,0,730,0,31.3806199741147,35.5159024845643,6.73442108166599,17.5532027752435,6.92113470963909,0,0,0,0,0,0,0,1.54887441386773,0
E14001503,E12000007,Southgate and Wood Green,Bambos,Charalambous,Male,Lab hold,Lab,Con,77542,45671,256,15300,8037,23337,3925,3147,5607,0,0,0,0,0,0,0,1618,0,17.4995100921027,50.8132471095434,8.54617109761143,6.85217845711673,12.2085048010974,0,0,0,0,0,0,0,3.52298212380517,0
E14001504,E12000002,Southport,Patrick,Hurley,Male,Lab gain from Con,Lab,Con,73641,45059,127,5789,11463,17252,5868,7395,2159,0,0,0,0,0,0,0,922,0,25.3684769618909,38.1799672464923,12.9863231974505,16.3656884875847,4.77802859292701,0,0,0,0,0,0,0,2.04045500818838,0
E14001505,E12000008,Spelthorne,Lincoln,Jopp,Male,Con hold,Con,Lab,73782,46166,144,1590,14038,12448,8710,8284,2413,0,0,0,0,0,0,0,273,0,30.3131073202332,26.8797236018139,18.8080328222846,17.8881451090477,5.21053768084647,0,0,0,0,0,0,0,0.589505506370114,0
E14001506,E12000003,Spen Valley,Kim,Leadbeater,Female,Lab gain from Con,Lab,RUK,72642,41058,137,6188,9859,16076,1425,9888,2284,0,0,0,0,0,0,0,1526,0,23.9325160820488,39.0241534166768,3.45915766476514,24.0029129748756,5.5443621798762,0,0,0,0,0,0,0,3.70433305012744,0
E14001507,E12000006,St Albans,Daisy,Cooper,Female,LD hold,LD,Con,72739,51614,203,19834,9388,5189,29222,4336,3272,0,0,0,0,0,0,0,207,0,18.1176061910184,10.0140880406044,56.3946195264103,8.3679101453191,6.31452998050833,0,0,0,0,0,0,0,0.399482795221645,0
E14001508,E12000009,St Austell and Newquay,Noah,Law,Male,Lab gain from Con,Lab,Con,76076,46732,130,2470,13488,15958,4805,9212,2337,0,0,0,0,0,0,0,932,0,28.7823823140284,34.0531774145363,10.2535103068584,19.6577184072383,4.98698305663437,0,0,0,0,0,0,0,1.98881823225641,0
E14001509,E12000002,St Helens North,David,Baines,Male,Lab hold,Lab,RUK,75483,40474,155,12169,4507,21284,1799,9115,3495,0,0,0,0,0,0,0,274,0,11.0930616062418,52.3862265869207,4.4278717172463,22.4347141204558,8.60222993428339,0,0,0,0,0,0,0,0.67439513647887,0
E14001510,E12000002,St Helens South and Whiston,Marie,Rimmer,Female,Lab hold,Lab,RUK,71569,38035,85,11945,3057,18919,2199,6974,2642,0,0,0,0,0,0,0,4244,0,8.01941238195173,49.6301154249738,5.76862539349423,18.2948583420776,6.93074501573977,0,0,0,0,0,0,0,11.1332633788038,0
E14001511,E12000009,St Ives,Andrew,George,Male,LD gain from Con,LD,Con,69978,48106,150,13786,11247,2788,25033,6492,1797,0,0,0,0,0,0,0,749,0,23.3069462864721,5.7775198938992,51.8754144562334,13.45324933687,3.72388925729443,0,0,0,0,0,0,0,1.55213859416446,0
E14001512,E12000006,St Neots and Mid Cambridgeshire,Ian,Sollom,Male,LD gain from Con,LD,Con,78115,52882,138,4621,14896,6918,19517,5673,2663,0,0,0,0,0,0,0,3215,0,28.0950584685025,13.0479064503961,36.8106374952848,10.6997359486986,5.02263296869106,0,0,0,0,0,0,0,6.06374952847982,0
E14001513,E12000005,Stafford,Leigh,Ingham,Female,Lab gain from Con,Lab,Con,70608,46009,160,4595,13936,18531,1676,8612,2856,0,0,0,0,0,0,0,398,0,30.1847560051117,40.1373215794148,3.63014143689489,18.65320886309,6.18596894019797,0,0,0,0,0,0,0,0.862050293486972,0
E14001514,E12000005,Staffordshire Moorlands,Karen,Bradley,Female,Con hold,Con,Lab,69892,43302,188,1175,15310,14135,1499,10065,2293,0,0,0,0,0,0,0,0,0,35.2034950563348,32.5017245343757,3.44676937226949,23.143251322143,5.27247643136353,0,0,0,0,0,0,0,0,0
E14001515,E12000002,Stalybridge and Hyde,Jonathan,Reynolds,Male,Lab hold,Lab,RUK,72265,37239,117,8539,6872,16320,1080,7781,2745,0,0,0,0,0,0,0,2441,0,18.3959738730057,43.6877610022486,2.89110183103116,20.8293179141236,7.34821715387086,0,0,0,0,0,0,0,6.53442552735839,0
E14001516,E12000006,Stevenage,Kevin,Bonavia,Male,Lab gain from Con,Lab,Con,70976,42715,155,6618,11080,17698,3467,7667,2655,0,0,0,0,0,0,0,148,0,25.8455796594355,41.2829484487987,8.08724049451831,17.8843013762538,6.19314205738279,0,0,0,0,0,0,0,0.345229764404012,0
S14000105,S92000003,Stirling and Strathallan,Chris,Kane,Male,Lab gain from SNP,Lab,SNP,76284,49782,242,1394,9469,16856,2530,3145,2320,15462,0,0,0,0,0,0,0,0,18.9289141212218,33.6958260035183,5.05757236526467,6.28698224852071,4.6377738685431,30.9091636014713,0,0,0,0,0,0,0,0
E14001517,E12000002,Stockport,Navendu,Mishra,Male,Lab hold,Lab,RUK,76632,43683,185,15270,4967,21787,3724,6517,4865,0,0,0,0,0,0,0,1823,0,11.3226041761649,49.664903802316,8.48910367466034,14.8559314306556,11.0900884471597,0,0,0,0,0,0,0,4.15564876447524,0
E14001518,E12000001,Stockton North,Chris,McDonald,Male,Lab hold,Lab,RUK,70242,37401,125,7939,8028,17128,1133,9189,1923,0,0,0,0,0,0,0,0,0,21.3931674039333,45.643020838885,3.01923999360443,24.4870223311837,5.1244470500453,0,0,0,0,0,0,0,0,0
E14001519,E12000001,Stockton West,Matt,Vickers,Male,Con hold,Con,Lab,71868,48638,114,2139,20372,18233,1203,6833,1477,0,0,0,0,0,0,0,520,0,41.7870036101083,37.3994913029209,2.46759107318674,14.0158352477847,3.02961929766984,0,0,0,0,0,0,0,1.06662290777814,0
E14001520,E12000005,Stoke-on-Trent Central,Gareth,Snell,Male,Lab gain from Con,Lab,RUK,73812,35289,137,6409,6221,14950,999,8541,1703,0,0,0,0,0,0,0,2875,0,17.560548749506,42.2006435950996,2.81996273923107,24.1094111669395,4.80720374865918,0,0,0,0,0,0,0,8.11550838367301,0
E14001521,E12000005,Stoke-on-Trent North,David,Williams,Male,Lab gain from Con,Lab,Con,69854,36150,103,5082,9497,14579,911,8824,1236,0,0,0,0,0,0,0,1103,0,26.1964527073621,40.2146029294127,2.51289548451163,24.3400546161697,3.40937301740546,0,0,0,0,0,0,0,3.04250682702121,0
E14001522,E12000005,Stoke-on-Trent South,Allison,Gardner,Female,Lab gain from Con,Lab,Con,70002,40942,120,627,13594,14221,1577,8851,1207,0,0,0,0,0,0,0,1492,0,33.1060347766792,34.6329940090595,3.84053382689591,21.5552091958502,2.93945740587404,0,0,0,0,0,0,0,3.63352978422873,0
E14001523,E12000005,"Stone, Great Wyrley and Penkridge",Gavin,Williamson,Male,Con hold,Con,Lab,71561,42770,727,5466,19880,14414,2952,0,2236,0,0,0,0,0,0,0,3288,0,45.7043014460767,33.1379175575327,6.78667494309952,0,5.1405844081201,0,0,0,0,0,0,0,7.55914200979378,0
E14001524,E12000005,Stourbridge,Cat,Eccles,Female,Lab gain from Con,Lab,Con,68311,39878,113,3073,12265,15338,1607,7869,1732,0,0,0,0,0,0,0,1067,0,30.6694006151384,38.3536295666525,4.01840414093171,19.6769273086444,4.33097446925558,0,0,0,0,0,0,0,2.66810032257258,0
N05000016,N92000002,Strangford,Jim,Shannon,Male,DUP hold,DUP,APNI,74525,38909,135,5131,146,0,0,0,703,0,0,15559,2793,1783,3941,10428,3556,0,0.373937096608954,0,0,0,1.80053273230202,0,0,39.8499129187583,7.1534678823891,4.56664276201209,10.0937403954513,26.708329064645,9.10767339411945,0
E14001525,E12000007,Stratford and Bow,Uma,Kumaran,Female,Lab hold,Lab,Green,80735,43435,287,11634,3114,19145,1926,2093,7511,0,0,0,0,0,0,0,9646,0,7.12227254013998,43.7880243355748,4.40510498147386,4.7870637207813,17.1789945565162,0,0,0,0,0,0,0,22.0621197566443,0
E14001526,E12000005,Stratford-on-Avon,Manuela,Perteghella,Female,LD gain from Con,LD,Con,75714,52959,179,7122,16328,3753,23450,7753,1197,0,0,0,0,0,0,0,478,0,30.7275396138357,7.06274229365049,44.1303775076217,14.5903120177651,2.25262523994128,0,0,0,0,0,0,0,0.899544582031691,0
E14001527,E12000007,Streatham and Croydon North,Steve,Reed,Male,Lab hold,Lab,Green,76313,44553,190,15603,5328,23232,5031,1994,7629,0,0,0,0,0,0,0,1339,0,11.9080079565519,51.9232058646045,11.2442169724873,4.45656303779362,17.0507118431933,0,0,0,0,0,0,0,2.99264689448629,0
E14001528,E12000002,Stretford and Urmston,Andrew,Western,Male,Lab hold,Lab,Con,75153,46002,168,16150,6492,22642,2216,5485,4398,0,0,0,0,0,0,0,4769,0,14.0610786224821,49.0405024907949,4.79965345462421,11.8800086636344,9.52566601689409,0,0,0,0,0,0,0,10.3292181069959,0
E14001529,E12000009,Stroud,Simon,Opher,Male,Lab gain from Con,Lab,Con,77905,55221,227,11388,14219,25607,2913,6329,5729,0,0,0,0,0,0,0,424,0,25.6438464867984,46.1820083682008,5.25357091328813,11.414298081085,10.3322031452893,0,0,0,0,0,0,0,0.764680421295628,0
E14001530,E12000006,Suffolk Coastal,Jenny,Riddell-Carpenter,Female,Lab gain from Con,Lab,Con,74522,49451,189,1070,14602,15672,6947,7850,4380,0,0,0,0,0,0,0,0,0,29.4157937147462,31.5713134568896,13.994762288477,15.8138597904915,8.82352941176471,0,0,0,0,0,0,0,0,0
E14001531,E12000001,Sunderland Central,Lewis,Atkinson,Male,Lab hold,Lab,RUK,76145,39957,99,6073,5731,16852,3602,10779,2993,0,0,0,0,0,0,0,0,0,14.3074695426403,42.0711004593569,8.99241062512483,26.9098262432594,7.47203914519672,0,0,0,0,0,0,0,0,0
E14001532,E12000008,Surrey Heath,Al,Pinkerton,Male,LD gain from Con,LD,Con,71934,47788,140,5640,15747,3148,21387,6252,1162,0,0,0,0,0,0,0,92,0,32.8555332999499,6.56818561175096,44.6231847771657,13.0445668502754,2.42447003839092,0,0,0,0,0,0,0,0.191954598564513,0
E14001533,E12000008,Sussex Weald,Nus,Ghani,Female,Con hold,Con,LD,72885,49175,190,6842,16758,8239,9916,8920,3762,0,0,0,0,0,0,0,1580,0,33.947128532361,16.6899625240555,20.087106249367,18.0694824268206,7.6207839562443,0,0,0,0,0,0,0,3.20064823255343,0
E14001534,E12000007,Sutton and Cheam,Luke,Taylor,Male,LD gain from Con,LD,Con,72303,47606,139,3801,13775,8430,17576,5787,1721,0,0,0,0,0,0,0,317,0,28.8511886061368,17.6562990889098,36.8122316472929,12.1206409048068,3.60456592313331,0,0,0,0,0,0,0,0.663943868467902,0
E14001535,E12000005,Sutton Coldfield,Andrew,Mitchell,Male,Con hold,Con,Lab,74080,48333,172,2543,18502,15959,2587,8213,2419,0,0,0,0,0,0,0,653,0,38.1445211833832,32.9017627048758,5.33347077620864,16.9322750231935,4.98711473044016,0,0,0,0,0,0,0,1.346252963612,0
W07000108,W92000004,Swansea West,Torsten,Bell,Male,Lab hold,Lab,RUK,74236,35657,130,8515,3536,14761,4367,6246,2305,0,4105,0,0,0,0,0,337,0,9.88068292955543,41.2468214714841,12.2027551904323,17.4532651521502,6.44088635538045,0,11.470645765222,0,0,0,0,0,0.94168273395367,0
E14001536,E12000009,Swindon North,Will,Stone,Male,Lab gain from Con,Lab,Con,73224,44165,124,4103,13827,17930,2086,7557,2366,0,0,0,0,0,0,0,399,0,31.2199417462575,40.4840931156721,4.70997313102576,17.0629275892434,5.34218428955271,0,0,0,0,0,0,0,0.900900900900901,0
E14001537,E12000009,Swindon South,Heidi,Alexander,Female,Lab gain from Con,Lab,Con,72575,44794,147,9606,12070,21676,1843,6194,2539,0,0,0,0,0,0,0,472,0,26.8574353040653,48.232126565942,4.10093233350393,13.782514852807,5.64962951425202,0,0,0,0,0,0,0,1.05026590418549,0
E14001538,E12000005,Tamworth,Sarah,Edwards,Female,Lab gain from Con,Lab,Con,75055,43788,116,1382,13956,15338,1451,11004,1579,0,0,0,0,0,0,0,460,0,31.7875364431487,34.9353134110787,3.30493804664723,25.0637755102041,3.5964832361516,0,0,0,0,0,0,0,1.04774052478134,0
E14001539,E12000002,Tatton,Esther,McVey,Female,Con hold,Con,Lab,75978,51909,198,1136,19956,18820,4614,5948,2571,0,0,0,0,0,0,0,0,0,38.2981173354828,36.117987986259,8.85485635327307,11.4149730362523,4.93407795497726,0,0,0,0,0,0,0,0,0
E14001540,E12000009,Taunton and Wellington,Gideon,Amos,Male,LD gain from Con,LD,Con,78680,50294,167,11939,12392,3552,24331,8053,1832,0,0,0,0,0,0,0,134,0,24.5575791205089,7.03909950258616,48.2174352470225,15.9588593170964,3.63052654525277,0,0,0,0,0,0,0,0.265551614117834,0
E14001541,E12000005,Telford,Shaun,Davies,Male,Lab gain from Con,Lab,RUK,73808,40730,148,8102,8728,18212,1560,10110,2120,0,0,0,0,0,0,0,0,0,21.3513381280885,44.5520818043936,3.81623367092323,24.7321297519448,5.18616370663927,0,0,0,0,0,0,0,0,0
E14001542,E12000009,Tewkesbury,Cameron,Thomas,Male,LD gain from Con,LD,Con,73458,48539,150,6262,14468,4298,20730,6000,2873,0,0,0,0,0,0,0,170,0,29.7151307276798,8.82745589352831,42.5763519480786,12.3231119965495,5.9007167943478,0,0,0,0,0,0,0,0.349154839902237,0
E14001543,E12000005,The Wrekin,Mark,Pritchard,Male,Con hold,Con,Lab,78942,50020,163,883,16320,15437,4757,9920,3028,0,0,0,0,0,0,0,558,0,32.5209732379491,30.761413227587,9.47930574098798,19.7676503995377,6.0339158679234,0,0,0,0,0,0,0,1.111930334974,0
E14001544,E12000003,Thirsk and Malton,Kevin,Hollinrake,Male,Con hold,Con,Lab,78468,49797,169,7550,19544,11994,5379,8963,2986,0,0,0,0,0,0,0,931,0,39.1145979265901,24.0043229395989,10.7653204178842,17.9381979746227,5.97606372333187,0,0,0,0,0,0,0,1.86326702157467,0
E14001545,E12000009,Thornbury and Yate,Claire,Young,Female,LD gain from Con,LD,Con,78192,53367,148,3014,17801,5057,20815,7529,2165,0,0,0,0,0,0,0,0,0,33.2635709614127,9.44968700364384,38.8956367373634,14.0689526301037,4.04559469307671,0,0,0,0,0,0,0,0,0
E14001546,E12000006,Thurrock,Jen,Craft,Female,Lab gain from Con,Lab,RUK,73392,37558,97,6474,8009,16050,1157,9576,1632,0,0,0,0,0,0,0,1134,0,21.2694197317753,42.6238215376444,3.072633116452,25.4308856725534,4.33408577878104,0,0,0,0,0,0,0,3.01155225069712,0
E14001547,E12000005,Tipton and Wednesbury,Antonia,Bance,Female,Lab gain from Con,Lab,Con,74098,31850,139,3385,8370,11755,592,8019,1509,0,0,0,0,0,0,0,1605,0,26.1652443027291,36.7470067835819,1.85063615617869,25.067992122292,4.71724655350277,0,0,0,0,0,0,0,5.01734971396418,0
E14001548,E12000009,Tiverton and Minehead,Rachel,Gilmour,Female,LD gain from Con,LD,Con,72087,47491,197,3507,14819,4325,18326,7787,2234,0,0,0,0,0,0,0,0,0,31.0749035396746,9.06936755577923,38.4289548733434,16.329055527596,4.68461667505452,0,0,0,0,0,0,0,0,0
E14001549,E12000008,Tonbridge,Tom,Tugendhat,Male,Con hold,Con,Lab,72799,50328,150,11166,20517,9351,4234,7548,7596,0,0,0,0,0,0,0,1082,0,40.6454296921431,18.5249019374777,8.38781251238163,14.9530488529656,15.0481397836681,0,0,0,0,0,0,0,2.1435080629185,0
E14001550,E12000007,Tooting,Rosena,Allin-Khan,Female,Lab hold,Lab,Con,76168,52943,255,19487,9722,29209,4438,2546,5672,0,0,0,0,0,0,0,1356,0,18.2751231249295,54.9061994811835,8.34241888792812,4.78589420654912,10.6620549644723,0,0,0,0,0,0,0,2.54896800631603,0
E14001551,E12000009,Torbay,Steve,Darling,Male,LD gain from Con,LD,Con,76185,46115,110,5349,13588,3276,18937,8660,1420,0,0,0,0,0,0,0,234,0,29.3953488372093,7.08707409410492,40.967009194159,18.7344510546241,3.07193077339102,0,0,0,0,0,0,0,0.506219578150352,0
W07000109,W92000004,Torfaen,Nick,Thomas-Symonds,Male,Lab hold,Lab,RUK,71738,35705,117,7322,5737,15176,1644,7854,1705,0,2571,0,0,0,0,0,1018,0,16.0152978616493,42.3650270783318,4.58935849477974,21.9250739768857,4.75964491094858,0,7.17715370442745,0,0,0,0,0,2.84182904360449,0
E14001552,E12000009,Torridge and Tavistock,Geoffrey,Cox,Male,Con hold,Con,LD,74727,50820,170,3950,16049,10765,12099,9152,2350,0,0,0,0,0,0,0,405,0,31.4747989801922,21.1119827417141,23.7281819964699,17.9486173759561,4.60874681310061,0,0,0,0,0,0,0,0.794273386938615,0
E14001553,E12000007,Tottenham,David,Lammy,Male,Lab hold,Lab,Green,75906,40148,250,15434,2320,23066,1928,1602,7632,0,0,0,0,0,0,0,3600,0,5.74285855735432,57.0968859844547,4.77251349076687,3.96554284865587,18.8920243576415,0,0,0,0,0,0,0,8.9113322441705,0
E14001554,E12000009,Truro and Falmouth,Jayne,Kirkham,Female,Lab gain from Con,Lab,Con,72982,50264,163,8151,12632,20783,6552,6163,3470,0,0,0,0,0,0,0,664,0,25.0500723818589,41.2140321653083,12.9930394431555,12.2216273028338,6.88123425942451,0,0,0,0,0,0,0,1.31675491304262,0
E14001555,E12000008,Tunbridge Wells,Mike,Martin,Male,LD gain from Con,LD,Con,78738,54250,191,8687,14974,6178,23661,6484,2344,0,0,0,0,0,0,0,609,0,27.5050054187102,11.3480648775739,43.4617292114399,11.9101412538344,4.30557851619184,0,0,0,0,0,0,0,1.11864219981264,0
E14001556,E12000007,Twickenham,Munira,Wilson,Female,LD hold,LD,Con,74980,53635,226,21457,8728,6693,30185,4092,3590,0,0,0,0,0,0,0,347,0,16.2046749967509,12.4264309983105,56.0424054510685,7.59733387794508,6.66530513729786,0,0,0,0,0,0,0,0.644250942240211,0
E14001557,E12000001,Tynemouth,Alan,Campbell,Male,Lab hold,Lab,Con,73194,48418,136,15455,9036,24491,2709,7392,3592,0,0,0,0,0,0,0,1198,0,18.6102071919924,50.4407463854677,5.57935494500968,15.2242863615768,7.39794867570128,0,0,0,0,0,0,0,2.4673559335997,0
N05000017,N92000002,Upper Bann,Carla,Lockhart,Female,DUP hold,DUP,SF,81249,47358,241,7406,0,0,0,0,0,0,0,21642,14236,1496,3662,6322,0,0,0,0,0,0,0,0,0,45.4673417508771,29.9081913485577,3.14292317065485,7.69343893779281,13.281791634278,0,0
E14001558,E12000007,Uxbridge and South Ruislip,Danny,Beales,Male,Lab gain from Con,Lab,Con,74745,45914,175,587,16012,16599,1752,6610,4354,0,0,0,0,0,0,0,587,0,34.7414784438803,36.0151012172102,3.80134088394194,14.3418169194385,9.44693961682831,0,0,0,0,0,0,0,1.27362277332986,0
W07000110,W92000004,Vale of Glamorgan,Kanishka,Narayan,Male,Lab gain from Con,Lab,Con,74465,45826,139,4216,13524,17740,1612,6973,1881,0,3245,0,0,0,0,0,851,0,29.4223865984989,38.5945828347656,3.50701620798434,15.1702382247362,4.0922440987708,0,7.05971935168063,0,0,0,0,0,1.85140868051779,0
E14001559,E12000007,Vauxhall and Camberwell Green,Florence,Eshalomi,Female,Lab hold,Lab,Green,69652,37536,261,15112,2809,21528,4549,2033,6416,0,0,0,0,0,0,0,201,0,7.43180675715004,56.9569013413763,12.0353467206392,5.37873376193878,16.9748921872106,0,0,0,0,0,0,0,0.531788237161679,0
E14001560,E12000003,Wakefield and Rothwell,Simon,Lightwood,Male,Lab gain from Con,Lab,RUK,75067,40656,112,9346,7322,17773,3249,8427,2389,0,0,0,0,0,0,0,1496,0,17.9601648351648,43.595467032967,7.96948587127159,20.6706240188383,5.85998822605965,0,0,0,0,0,0,0,3.66954474097331,0
E14001561,E12000002,Wallasey,Angela,Eagle,Female,Lab hold,Lab,RUK,74082,42746,168,17996,4987,24674,1843,6678,3905,0,0,0,0,0,0,0,659,0,11.6209162511069,57.4963881250874,4.2946357831943,15.5613552686769,9.09959453791304,0,0,0,0,0,0,0,1.53562939833155,0
E14001562,E12000005,Walsall and Bloxwich,Valerie,Vaz,Female,Lab gain from Con,Lab,Ind,74951,37191,141,4914,6679,12514,817,7293,2288,0,0,0,0,0,0,0,7600,0,17.8908175291975,33.5208400300011,2.18847101682203,19.5355191256831,6.12879031393978,0,0,0,0,0,0,0,20.3578699239259,0
E14001563,E12000007,Walthamstow,Stella,Creasy,Female,Lab hold,Lab,Green,74474,45668,255,17996,2353,27172,1736,1836,9176,0,0,0,0,0,0,0,3395,0,5.12379417720968,59.168608322627,3.78024083792435,3.99799664656055,19.9812730004573,0,0,0,0,0,0,0,7.39280970319883,0
E14001564,E12000002,Warrington North,Charlotte,Nichols,Female,Lab hold,Lab,RUK,70601,40041,125,9190,6486,18730,2737,9540,1889,0,0,0,0,0,0,0,659,0,16.1479858586865,46.6314793606533,6.81422098292088,23.75143155903,4.70298262211821,0,0,0,0,0,0,0,1.64069113180302,0
E14001565,E12000002,Warrington South,Sarah,Hall,Female,Lab hold,Lab,Con,78394,49672,192,11340,11861,23201,3829,7913,2313,0,0,0,0,0,0,0,555,0,23.78669982352,46.5285576768811,7.67888657147441,15.8691641264239,4.6386170383443,0,0,0,0,0,0,0,1.11302743462217,0
E14001566,E12000005,Warwick and Leamington,Matt,Western,Male,Lab hold,Lab,Con,76294,49198,245,12412,11563,23975,3881,5154,4471,0,0,0,0,0,0,0,154,0,23.3865258985094,48.4901806120179,7.8494427927108,10.4241247497118,9.04273607993042,0,0,0,0,0,0,0,0.311469773274275,0
E14001567,E12000001,Washington and Gateshead South,Sharon,Hodgson,Female,Lab hold,Lab,RUK,70972,37021,100,6913,4654,17682,1602,10769,1687,0,0,0,0,0,0,0,627,0,12.5373777646076,47.633415048086,4.31561649740039,29.0105331214138,4.54459739769942,0,0,0,0,0,0,0,1.68907087632337,0
E14001568,E12000006,Watford,Matt,Turmaine,Male,Lab gain from Con,Lab,Con,73100,44455,192,4723,10985,15708,7577,4930,2428,0,0,0,0,0,0,0,2827,0,24.6041167379667,35.1826550496114,16.9709051000067,11.0421752861334,5.43821533361704,0,0,0,0,0,0,0,6.33189240038524,0
E14001569,E12000006,Waveney Valley,Adrian,Ramsay,Male,Green gain from Con,Green,Con,73056,49072,131,5594,14873,4621,1214,7779,20467,0,0,0,0,0,0,0,118,0,30.2278316362823,9.39170375790094,2.46732922789261,15.8100115846595,41.5970570900148,0,0,0,0,0,0,0,0.239822775034043,0
E14001570,E12000008,Weald of Kent,Katie,Lam,Female,Con hold,Con,Lab,75987,50712,257,8422,20202,11780,3975,10208,4547,0,0,0,0,0,0,0,0,0,39.6358570896035,23.1120877396064,7.79885812945124,20.0278600718084,8.92110890933705,0,0,0,0,0,0,0,0,0
E14001571,E12000004,Wellingborough and Rushden,Gen,Kitchen,Female,Lab gain from Con,Lab,Con,77542,43985,145,5486,12248,17734,1570,9456,2704,0,0,0,0,0,0,0,273,0,27.754362111942,40.1858146385679,3.55767051892137,21.4276002719239,6.12735100838432,0,0,0,0,0,0,0,0.61862678450034,0
E14001572,E12000009,Wells and Mendip Hills,Tessa,Munt,Female,LD gain from Con,LD,Con,73538,50368,149,11121,12501,3527,23622,6611,2068,0,0,0,0,0,0,0,2039,0,24.7461250668092,6.98180810420255,46.760496466536,13.0866836906388,4.09367143733793,0,0,0,0,0,0,0,4.03626501969634,0
E14001573,E12000006,Welwyn Hatfield,Andrew,Lewin,Male,Lab gain from Con,Lab,Con,75259,48455,192,3799,16078,19877,3117,6397,2986,0,0,0,0,0,0,0,0,0,33.0503422615989,40.8596624663391,6.40738380578453,13.1498345221699,6.1380969021728,0,0,0,0,0,0,0,0,0
S14000111,S92000003,West Aberdeenshire and Kincardine,Andrew,Bowie,Male,Con hold,Con,SNP,72994,48958,161,3441,17428,6397,6342,3497,1032,13987,0,0,0,0,0,0,275,0,35.4811783627517,13.0234736049187,12.9115006412997,7.11944461410045,2.10101997190497,28.475742584336,0,0,0,0,0,0,0.559864818094831,0
E14001574,E12000005,West Bromwich,Sarah,Coombes,Female,Lab gain from Con,Lab,Con,74025,36481,136,9554,7318,16872,1314,7101,2036,0,0,0,0,0,0,0,1840,0,19.9852527514542,46.0769587896332,3.58849714613431,19.392631837671,5.56025889614114,0,0,0,0,0,0,0,5.0249883933692,0
E14001575,E12000009,West Dorset,Edward,Morello,Male,LD gain from Con,LD,Con,75998,52605,618,7789,19210,3086,26999,0,2288,0,0,0,0,0,0,0,1022,0,36.0934182590234,5.79824511959115,50.7280686921068,0,4.298893335588,0,0,0,0,0,0,0,1.92022246021457,0
S14000106,S92000003,West Dunbartonshire,Douglas,McAllister,Male,Lab gain from SNP,Lab,SNP,69074,39584,123,6010,1474,19312,839,2770,1496,13302,0,0,0,0,0,0,391,0,3.71219180497142,48.6362606089606,2.11297756063163,6.97609993200191,3.76759765280681,33.5003903593825,0,0,0,0,0,0,0.984713022892689,0
E14001576,E12000007,West Ham and Beckton,James,Asser,Male,Lab hold,Lab,NIP,78964,36348,149,9254,3781,16434,1606,2800,3897,0,0,0,0,0,0,0,7830,0,10.3597555963504,45.0283584952188,4.40036167356221,7.67186344083075,10.6775899388991,0,0,0,0,0,0,0,21.4538181220374,0
E14001577,E12000002,West Lancashire,Ashley,Dalton,Female,Lab hold,Lab,Con,74081,44200,224,13625,8680,22305,2043,7909,3263,0,0,0,0,0,0,0,0,0,19.5389879344498,50.2093462992977,4.59886547811994,17.8034395822078,7.34512875922925,0,0,0,0,0,0,0,0,0
E14001578,E12000006,West Suffolk,Nick,Timothy,Male,Con hold,Con,Lab,77145,46161,173,3247,15814,12567,4284,9623,2910,0,0,0,0,0,0,0,963,0,34.130444166271,27.1226313290456,9.24591013078949,20.7687659170372,6.28048517287521,0,0,0,0,0,0,0,2.07838736133293,0
